Lighting,Microwave,Kitchen_outlet2,Kitchen_outlet1,Refrigerator
0.0,0.0,0.0,0.0,177.0
0.0,0.0,0.0,0.0,176.0
0.0,0.0,0.0,0.0,174.0
0.0,0.0,0.0,0.0,173.0
0.0,0.0,0.0,0.0,171.0
0.0,0.0,0.0,0.0,169.0
0.0,0.0,0.0,0.0,168.0
0.0,0.0,0.0,0.0,166.0
0.0,0.0,0.0,0.0,165.0
0.0,0.0,0.0,0.0,163.0
0.0,0.0,0.0,0.0,161.0
0.0,0.0,0.0,0.0,160.0
0.0,0.0,0.0,0.0,158.0
0.0,0.0,0.0,0.0,157.0
0.0,0.0,0.0,0.0,155.0
0.0,0.0,0.0,0.0,154.0
0.0,0.0,0.0,0.0,152.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,2162.0,0.0,0.0,0.0
0.0,1980.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
37.0,0.0,0.0,0.0,0.0
35.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
36.0,0.0,0.0,0.0,0.0
36.0,0.0,0.0,0.0,0.0
36.0,0.0,916.0,0.0,0.0
36.0,1896.0,932.0,0.0,0.0
36.0,1909.0,948.0,0.0,0.0
36.0,0.0,964.0,0.0,0.0
36.0,0.0,980.0,0.0,0.0
36.0,0.0,996.0,0.0,0.0
36.0,0.0,1012.0,0.0,0.0
36.0,0.0,1028.0,0.0,0.0
36.0,0.0,1044.0,0.0,0.0
36.0,0.0,1060.0,0.0,0.0
36.0,0.0,0.0,0.0,0.0
36.0,0.0,0.0,0.0,0.0
36.0,0.0,1055.0,0.0,0.0
36.0,0.0,1055.0,0.0,0.0
36.0,0.0,1055.0,0.0,0.0
36.0,0.0,1055.0,0.0,0.0
36.0,0.0,0.0,0.0,0.0
36.0,0.0,1062.0,0.0,0.0
36.0,0.0,1062.0,0.0,0.0
36.0,0.0,0.0,0.0,0.0
36.0,0.0,1058.0,0.0,0.0
36.0,0.0,1058.0,0.0,0.0
36.0,0.0,0.0,0.0,0.0
36.0,0.0,1058.0,0.0,0.0
36.0,0.0,1058.0,0.0,0.0
36.0,0.0,1049.0,0.0,0.0
36.0,0.0,1048.0,0.0,0.0
36.0,0.0,1048.0,0.0,0.0
36.0,0.0,1048.0,0.0,0.0
36.0,0.0,1047.0,0.0,0.0
36.0,0.0,1061.0,0.0,0.0
36.0,0.0,1061.0,0.0,0.0
36.0,0.0,0.0,0.0,0.0
36.0,0.0,1049.0,0.0,0.0
36.0,0.0,863.0,0.0,0.0
36.0,0.0,1030.0,0.0,0.0
36.0,0.0,1048.0,0.0,0.0
36.0,0.0,0.0,0.0,0.0
36.0,0.0,1048.0,0.0,0.0
36.0,0.0,1050.0,0.0,0.0
36.0,0.0,0.0,0.0,0.0
36.0,0.0,1047.0,0.0,0.0
36.0,0.0,1049.0,0.0,0.0
36.0,0.0,0.0,0.0,0.0
36.0,0.0,1046.0,0.0,0.0
36.0,0.0,1048.0,0.0,0.0
36.0,0.0,0.0,0.0,0.0
36.0,0.0,1049.0,0.0,0.0
36.0,0.0,1049.0,0.0,0.0
36.0,0.0,0.0,0.0,0.0
36.0,0.0,1049.0,0.0,0.0
36.0,0.0,1052.0,0.0,0.0
36.0,0.0,0.0,0.0,0.0
36.0,0.0,900.0,0.0,0.0
36.0,0.0,1055.0,0.0,0.0
36.0,0.0,0.0,0.0,0.0
36.0,0.0,1062.0,0.0,0.0
36.0,0.0,1062.0,0.0,0.0
36.0,0.0,0.0,0.0,0.0
36.0,0.0,1058.0,0.0,0.0
36.0,0.0,1058.0,0.0,0.0
36.0,0.0,0.0,0.0,0.0
36.0,0.0,0.0,0.0,0.0
36.0,0.0,1050.0,0.0,0.0
36.0,0.0,1050.0,0.0,0.0
36.0,0.0,0.0,0.0,0.0
36.0,0.0,0.0,0.0,0.0
36.0,0.0,1058.0,0.0,0.0
36.0,0.0,1058.0,0.0,0.0
36.0,0.0,0.0,0.0,0.0
36.0,0.0,1054.0,0.0,0.0
36.0,0.0,1051.0,0.0,0.0
36.0,0.0,1048.0,0.0,0.0
36.0,0.0,0.0,0.0,0.0
36.0,0.0,1045.0,0.0,0.0
36.0,0.0,1002.0,0.0,0.0
36.0,0.0,0.0,0.0,0.0
36.0,0.0,0.0,0.0,0.0
36.0,0.0,1048.0,0.0,0.0
36.0,0.0,1048.0,0.0,0.0
36.0,0.0,0.0,0.0,0.0
36.0,0.0,1043.0,0.0,0.0
36.0,0.0,1040.0,0.0,0.0
36.0,0.0,1038.0,0.0,0.0
36.0,0.0,0.0,0.0,0.0
36.0,0.0,1043.0,0.0,0.0
36.0,0.0,1043.0,0.0,0.0
36.0,0.0,0.0,0.0,0.0
36.0,0.0,1027.0,0.0,0.0
36.0,0.0,1045.0,0.0,0.0
36.0,0.0,0.0,0.0,0.0
36.0,0.0,0.0,0.0,0.0
36.0,0.0,1037.0,0.0,0.0
36.0,0.0,1040.0,0.0,0.0
36.0,0.0,0.0,0.0,0.0
36.0,0.0,1039.0,0.0,0.0
36.0,0.0,1005.0,0.0,0.0
36.0,0.0,0.0,0.0,0.0
0.0,0.0,1060.0,0.0,0.0
0.0,0.0,1061.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,1040.0,0.0,0.0
0.0,0.0,1005.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,1005.0,0.0,0.0
0.0,0.0,1020.0,0.0,0.0
0.0,0.0,1035.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,1048.0,0.0,0.0
0.0,0.0,1047.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,1042.0,0.0,0.0
0.0,0.0,1044.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,902.0,0.0,0.0
0.0,0.0,1057.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,1053.0,0.0,0.0
0.0,0.0,1053.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,1057.0,0.0,0.0
0.0,0.0,1056.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,1057.0,0.0,0.0
0.0,0.0,1058.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,1055.0,0.0,0.0
0.0,0.0,1054.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,185.0
0.0,0.0,0.0,0.0,184.0
0.0,0.0,0.0,0.0,182.0
0.0,0.0,0.0,0.0,181.0
0.0,0.0,0.0,0.0,179.0
0.0,0.0,0.0,0.0,178.0
0.0,0.0,0.0,0.0,176.0
0.0,0.0,0.0,0.0,175.0
0.0,0.0,0.0,0.0,173.0
0.0,0.0,0.0,0.0,172.0
0.0,0.0,0.0,0.0,170.0
0.0,0.0,0.0,0.0,169.0
0.0,0.0,0.0,0.0,167.0
0.0,0.0,0.0,0.0,166.0
0.0,0.0,0.0,0.0,164.0
0.0,0.0,0.0,0.0,163.0
0.0,0.0,0.0,0.0,161.0
0.0,0.0,0.0,0.0,160.0
0.0,0.0,0.0,0.0,158.0
0.0,0.0,0.0,0.0,157.0
0.0,0.0,0.0,0.0,155.0
0.0,0.0,0.0,0.0,154.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,184.0
0.0,0.0,0.0,0.0,183.0
0.0,0.0,0.0,0.0,181.0
0.0,0.0,0.0,0.0,180.0
0.0,0.0,0.0,0.0,178.0
0.0,0.0,0.0,0.0,177.0
0.0,0.0,0.0,0.0,176.0
0.0,0.0,0.0,0.0,174.0
0.0,0.0,0.0,0.0,173.0
0.0,0.0,0.0,0.0,171.0
0.0,0.0,0.0,0.0,170.0
0.0,0.0,0.0,0.0,168.0
0.0,0.0,0.0,0.0,167.0
0.0,0.0,0.0,0.0,166.0
0.0,0.0,0.0,0.0,164.0
0.0,0.0,0.0,0.0,163.0
0.0,0.0,0.0,0.0,161.0
0.0,0.0,0.0,0.0,160.0
0.0,0.0,0.0,0.0,159.0
0.0,0.0,0.0,0.0,157.0
0.0,0.0,0.0,0.0,156.0
0.0,0.0,0.0,0.0,154.0
0.0,0.0,0.0,0.0,153.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
35.0,0.0,0.0,0.0,0.0
35.0,0.0,0.0,0.0,0.0
35.0,0.0,0.0,0.0,0.0
35.0,0.0,0.0,0.0,0.0
35.0,0.0,0.0,0.0,0.0
36.0,0.0,0.0,0.0,0.0
36.0,0.0,0.0,0.0,182.0
36.0,0.0,0.0,0.0,181.0
36.0,0.0,0.0,0.0,179.0
36.0,0.0,0.0,0.0,178.0
36.0,0.0,0.0,0.0,177.0
36.0,0.0,0.0,0.0,176.0
36.0,0.0,0.0,0.0,174.0
36.0,0.0,0.0,0.0,173.0
36.0,0.0,0.0,0.0,172.0
37.0,0.0,0.0,0.0,171.0
37.0,0.0,0.0,0.0,169.0
37.0,0.0,0.0,0.0,168.0
37.0,0.0,0.0,0.0,167.0
37.0,0.0,0.0,0.0,166.0
37.0,0.0,0.0,0.0,164.0
37.0,0.0,0.0,0.0,163.0
37.0,0.0,0.0,0.0,162.0
37.0,0.0,0.0,0.0,160.0
38.0,0.0,0.0,0.0,159.0
38.0,0.0,0.0,0.0,158.0
38.0,0.0,0.0,0.0,157.0
38.0,0.0,0.0,0.0,155.0
38.0,0.0,0.0,0.0,154.0
38.0,0.0,0.0,0.0,153.0
38.0,0.0,0.0,0.0,152.0
38.0,0.0,0.0,0.0,150.0
38.0,0.0,0.0,0.0,149.0
38.0,0.0,0.0,0.0,0.0
39.0,0.0,0.0,0.0,0.0
39.0,0.0,0.0,0.0,0.0
39.0,0.0,0.0,0.0,0.0
39.0,0.0,0.0,0.0,0.0
39.0,0.0,0.0,0.0,0.0
39.0,0.0,0.0,0.0,0.0
39.0,0.0,0.0,0.0,0.0
39.0,0.0,0.0,0.0,0.0
39.0,0.0,0.0,0.0,0.0
40.0,0.0,0.0,0.0,0.0
40.0,0.0,0.0,0.0,0.0
40.0,0.0,0.0,0.0,0.0
40.0,0.0,0.0,0.0,0.0
40.0,0.0,0.0,0.0,0.0
40.0,0.0,0.0,0.0,0.0
40.0,0.0,0.0,0.0,0.0
40.0,0.0,0.0,0.0,0.0
40.0,0.0,0.0,0.0,0.0
40.0,0.0,0.0,0.0,0.0
41.0,0.0,0.0,0.0,0.0
41.0,0.0,0.0,0.0,0.0
41.0,0.0,0.0,0.0,0.0
41.0,0.0,0.0,0.0,0.0
41.0,0.0,0.0,0.0,0.0
41.0,0.0,0.0,0.0,0.0
41.0,0.0,0.0,0.0,0.0
41.0,0.0,0.0,0.0,182.0
41.0,0.0,0.0,0.0,181.0
42.0,0.0,0.0,0.0,180.0
42.0,0.0,0.0,0.0,178.0
42.0,0.0,0.0,0.0,177.0
42.0,0.0,0.0,0.0,176.0
42.0,0.0,0.0,0.0,175.0
42.0,0.0,0.0,0.0,174.0
42.0,0.0,0.0,0.0,172.0
42.0,0.0,0.0,0.0,171.0
42.0,0.0,0.0,0.0,170.0
42.0,0.0,0.0,0.0,169.0
43.0,0.0,0.0,0.0,168.0
43.0,0.0,0.0,0.0,166.0
43.0,0.0,0.0,0.0,165.0
43.0,0.0,0.0,0.0,164.0
43.0,0.0,0.0,0.0,163.0
43.0,0.0,0.0,0.0,162.0
43.0,0.0,0.0,0.0,160.0
43.0,0.0,0.0,0.0,159.0
43.0,0.0,0.0,0.0,158.0
44.0,0.0,0.0,0.0,157.0
44.0,0.0,0.0,0.0,156.0
44.0,0.0,0.0,0.0,154.0
44.0,0.0,0.0,0.0,153.0
44.0,0.0,0.0,0.0,152.0
44.0,0.0,0.0,0.0,0.0
44.0,0.0,0.0,0.0,0.0
44.0,0.0,0.0,0.0,0.0
44.0,0.0,0.0,0.0,0.0
44.0,0.0,0.0,0.0,0.0
45.0,0.0,0.0,0.0,0.0
45.0,0.0,0.0,0.0,0.0
45.0,0.0,0.0,0.0,0.0
45.0,0.0,0.0,0.0,0.0
45.0,0.0,0.0,0.0,0.0
45.0,0.0,0.0,0.0,0.0
45.0,0.0,0.0,0.0,0.0
45.0,0.0,0.0,0.0,0.0
45.0,0.0,0.0,0.0,0.0
46.0,0.0,0.0,0.0,0.0
46.0,0.0,0.0,0.0,0.0
46.0,0.0,0.0,0.0,0.0
46.0,0.0,0.0,0.0,0.0
46.0,0.0,0.0,0.0,0.0
46.0,0.0,0.0,0.0,0.0
46.0,0.0,0.0,0.0,0.0
46.0,0.0,0.0,0.0,0.0
46.0,0.0,0.0,0.0,0.0
46.0,0.0,0.0,0.0,0.0
47.0,0.0,0.0,0.0,0.0
47.0,0.0,0.0,0.0,0.0
47.0,0.0,0.0,0.0,0.0
47.0,0.0,0.0,0.0,231.0
47.0,0.0,0.0,0.0,228.0
0.0,0.0,0.0,0.0,224.0
0.0,0.0,0.0,0.0,221.0
0.0,0.0,0.0,0.0,218.0
0.0,0.0,0.0,0.0,215.0
0.0,0.0,0.0,0.0,212.0
0.0,0.0,0.0,0.0,208.0
0.0,0.0,0.0,0.0,205.0
0.0,0.0,0.0,0.0,202.0
0.0,0.0,0.0,0.0,198.0
0.0,0.0,0.0,0.0,195.0
0.0,0.0,0.0,0.0,192.0
0.0,0.0,0.0,0.0,189.0
0.0,0.0,0.0,0.0,186.0
0.0,0.0,0.0,0.0,182.0
0.0,0.0,0.0,0.0,179.0
0.0,0.0,0.0,0.0,176.0
0.0,0.0,0.0,0.0,172.0
0.0,0.0,0.0,0.0,169.0
0.0,0.0,0.0,0.0,166.0
0.0,0.0,0.0,0.0,163.0
0.0,0.0,0.0,0.0,160.0
0.0,0.0,0.0,0.0,156.0
0.0,0.0,0.0,0.0,153.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,175.0
0.0,0.0,0.0,0.0,174.0
0.0,0.0,0.0,0.0,173.0
0.0,0.0,0.0,0.0,172.0
0.0,0.0,0.0,0.0,171.0
0.0,0.0,0.0,0.0,170.0
0.0,0.0,0.0,0.0,170.0
0.0,0.0,0.0,0.0,169.0
0.0,0.0,0.0,0.0,168.0
0.0,0.0,0.0,0.0,167.0
0.0,0.0,0.0,0.0,166.0
0.0,0.0,0.0,0.0,165.0
0.0,0.0,0.0,0.0,164.0
0.0,0.0,0.0,0.0,163.0
0.0,0.0,0.0,0.0,162.0
0.0,0.0,0.0,0.0,161.0
0.0,0.0,0.0,0.0,160.0
0.0,0.0,0.0,0.0,159.0
0.0,0.0,0.0,0.0,158.0
0.0,0.0,0.0,0.0,158.0
0.0,0.0,0.0,0.0,157.0
0.0,0.0,0.0,0.0,156.0
0.0,0.0,0.0,0.0,155.0
0.0,0.0,0.0,0.0,154.0
0.0,0.0,0.0,0.0,153.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,183.0
0.0,0.0,0.0,0.0,182.0
0.0,0.0,0.0,0.0,181.0
0.0,0.0,0.0,0.0,179.0
0.0,0.0,0.0,0.0,178.0
0.0,0.0,0.0,0.0,177.0
0.0,0.0,0.0,0.0,176.0
0.0,0.0,0.0,0.0,174.0
0.0,0.0,0.0,0.0,173.0
0.0,0.0,0.0,0.0,172.0
0.0,0.0,0.0,0.0,171.0
0.0,0.0,0.0,0.0,170.0
0.0,0.0,0.0,0.0,168.0
0.0,0.0,0.0,0.0,167.0
0.0,0.0,0.0,0.0,166.0
0.0,0.0,0.0,0.0,165.0
0.0,0.0,0.0,0.0,164.0
0.0,0.0,0.0,0.0,162.0
0.0,0.0,0.0,0.0,161.0
0.0,0.0,0.0,0.0,160.0
0.0,0.0,0.0,0.0,159.0
0.0,0.0,0.0,0.0,157.0
0.0,0.0,0.0,0.0,156.0
0.0,0.0,0.0,0.0,155.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,184.0
0.0,0.0,0.0,0.0,183.0
0.0,0.0,0.0,0.0,181.0
0.0,0.0,0.0,0.0,180.0
0.0,0.0,0.0,0.0,178.0
0.0,0.0,0.0,0.0,177.0
0.0,0.0,0.0,0.0,175.0
0.0,0.0,0.0,0.0,174.0
0.0,0.0,0.0,0.0,173.0
0.0,0.0,0.0,0.0,171.0
0.0,0.0,0.0,0.0,170.0
0.0,0.0,0.0,0.0,168.0
0.0,0.0,0.0,0.0,167.0
0.0,0.0,0.0,0.0,165.0
0.0,0.0,0.0,0.0,164.0
0.0,0.0,0.0,0.0,162.0
0.0,0.0,0.0,0.0,161.0
0.0,0.0,0.0,0.0,160.0
0.0,0.0,0.0,0.0,158.0
0.0,0.0,0.0,0.0,157.0
0.0,0.0,0.0,0.0,155.0
0.0,0.0,0.0,0.0,154.0
0.0,0.0,0.0,0.0,152.0
0.0,0.0,0.0,0.0,151.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,181.0
0.0,0.0,0.0,0.0,180.0
0.0,0.0,0.0,0.0,178.0
0.0,0.0,0.0,0.0,177.0
0.0,0.0,0.0,0.0,176.0
0.0,0.0,0.0,0.0,174.0
0.0,0.0,0.0,0.0,173.0
0.0,0.0,0.0,0.0,172.0
0.0,0.0,0.0,0.0,171.0
0.0,0.0,0.0,0.0,169.0
0.0,0.0,0.0,0.0,168.0
0.0,0.0,0.0,0.0,167.0
0.0,0.0,0.0,0.0,165.0
0.0,0.0,0.0,0.0,164.0
0.0,0.0,0.0,0.0,163.0
0.0,0.0,0.0,0.0,161.0
0.0,0.0,0.0,0.0,160.0
0.0,0.0,0.0,0.0,159.0
0.0,0.0,0.0,0.0,158.0
0.0,0.0,0.0,0.0,156.0
0.0,0.0,0.0,0.0,155.0
0.0,0.0,0.0,0.0,154.0
0.0,0.0,0.0,0.0,152.0
0.0,0.0,0.0,0.0,151.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,180.0
0.0,0.0,0.0,0.0,179.0
